CO_IES,CO_CURSO,NO_CURSO,CO_CINE_ROTULO,TP_MODALIDADE_ENSINO,IN_AJUDA_DEFICIENTE,IN_QTD_RECURSOS,QT_MATRICULA_TOTAL,QT_CONCLUINTE_TOTAL
2687,89321,DIREITO,0421D01,Presencial,True,12.0,445,50
2687,1104424,LETRAS - PORTUGUÊS E INGLÊS,0115L15,A distância,True,12.0,108,0
2687,1104426,PEDAGOGIA,0113P01,A distância,True,12.0,445,0
2687,1300458,ENFERMAGEM,0913E01,Presencial,True,11.0,153,0
2687,1365289,FISIOTERAPIA,0915F01,Presencial,True,11.0,51,0
2687,1405923,ENGENHARIA CIVIL,0732E01,Presencial,True,12.0,11,0
2687,1441121,GEOGRAFIA,0114G01,A distância,True,12.0,23,0
2687,1441230,MATEMÁTICA,0114M01,A distância,True,12.0,19,0
2687,1441347,CIÊNCIAS BIOLÓGICAS,0114B01,A distância,True,12.0,28,0
2687,1441366,FÍSICA,0114F02,A distância,True,12.0,5,0
2687,1442051,ODONTOLOGIA,0911O01,Presencial,True,12.0,16,0
2687,1442086,SERVIÇO SOCIAL,0923S01,A distância,True,12.0,14,0
2688,82712,ADMINISTRAÇÃO,0413A01,Presencial,True,4.0,295,59
2688,1323539,PEDAGOGIA,0113P01,Presencial,True,5.0,30,0
2702,90573,DIREITO,0421D01,Presencial,True,1.0,379,57
2703,90845,ADMINISTRAÇÃO,0413A01,Presencial,True,6.0,232,44
2703,118682,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,6.0,164,33
2703,123819,GESTÃO DA QUALIDADE,0413G02,Presencial,True,6.0,90,38
2723,59068,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,63,7
2723,67125,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,9.0,61,4
2723,67961,DIREITO,0421D01,Presencial,True,9.0,267,33
2723,68761,SISTEMAS PARA INTERNET,0615S03,Presencial,True,8.0,24,11
2723,1349700,PROCESSOS GERENCIAIS,0413G05,Presencial,True,8.0,21,0
2723,1349715,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,8.0,58,3
2723,1349732,GESTÃO FINANCEIRA,0412G01,Presencial,True,9.0,24,1
2723,1349734,GESTÃO DA QUALIDADE,0413G02,Presencial,True,9.0,5,1
2723,1349740,GESTÃO PÚBLICA,0413G12,Presencial,True,9.0,23,0
2724,75131,SERVIÇO SOCIAL,0923S01,Presencial,True,3.0,24,0
2724,79772,NUTRIÇÃO,0915N01,Presencial,True,3.0,137,45
2724,80212,ENFERMAGEM,0913E01,Presencial,True,3.0,296,32
2724,80257,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,3.0,60,30
2724,96002,DIREITO,0421D01,Presencial,True,3.0,797,130
2724,119538,ADMINISTRAÇÃO,0413A01,Presencial,True,4.0,128,21
2724,1206060,FISIOTERAPIA,0915F01,Presencial,True,3.0,314,0
2724,1260831,ESTÉTICA E COSMÉTICA,1012E01,Presencial,True,2.0,134,12
2724,1285133,PSICOLOGIA,0313P01,Presencial,True,3.0,174,0
2724,1332762,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,2.0,101,0
2726,79650,ADMINISTRAÇÃO,0413A01,Presencial,True,4.0,54,47
2726,118980,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,2.0,26,24
2741,81100,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,148,25
2741,89341,DIREITO,0421D01,Presencial,True,12.0,935,147
2741,1300333,GESTÃO FINANCEIRA,0412G01,Presencial,True,12.0,39,11
2741,1304789,PSICOLOGIA,0313P01,Presencial,True,10.0,340,0
2741,1304813,GESTÃO HOSPITALAR,0413G11,Presencial,True,11.0,44,20
2744,100516,PEDAGOGIA,0113P01,Presencial,True,6.0,53,0
2745,73502,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,108,1
2745,90615,ENFERMAGEM,0913E01,Presencial,True,9.0,631,68
2745,97097,FISIOTERAPIA,0915F01,Presencial,True,9.0,240,12
2745,97213,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,161,55
2745,99228,ODONTOLOGIA,0911O01,Presencial,True,9.0,933,205
2745,117960,FARMÁCIA,0916F01,Presencial,True,9.0,1061,321
2745,117970,FONOAUDIOLOGIA,0915F02,Presencial,True,9.0,47,13
2745,118540,NUTRIÇÃO,0915N01,Presencial,True,9.0,375,96
2745,120583,TERAPIA OCUPACIONAL,0915T01,Presencial,True,9.0,34,30
2745,120651,BIOMEDICINA,0914B01,Presencial,True,9.0,182,52
2745,1048168,SERVIÇO SOCIAL,0923S01,Presencial,True,9.0,119,14
2745,1049833,PSICOLOGIA,0313P01,Presencial,True,9.0,299,47
2745,1365365,ARQUITETURA E URBANISMO,0731A02,Presencial,True,9.0,16,0
2745,1365366,MEDICINA VETERINÁRIA,0841M01,Presencial,True,9.0,32,0
2745,1383163,DIREITO,0421D01,Presencial,True,9.0,222,0
2745,1397102,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,9.0,10,0
2753,68404,ADMINISTRAÇÃO,0413A01,Presencial,True,8.0,62,5
2753,68406,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,73,2
2753,68408,PEDAGOGIA,0113P01,Presencial,True,8.0,245,0
2753,1177606,SERVIÇO SOCIAL,0923S01,Presencial,True,7.0,91,6
2753,1204126,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,7.0,53,13
2754,1050276,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,17,11
2754,1074022,FARMÁCIA,0916F01,Presencial,True,12.0,204,67
2754,1074957,FISIOTERAPIA,0915F01,Presencial,True,12.0,146,35
2754,1077884,BIOMEDICINA,0914B01,Presencial,True,12.0,30,18
2754,1085806,ENFERMAGEM,0913E01,Presencial,True,12.0,184,49
2754,1257968,ENGENHARIA CIVIL,0732E01,Presencial,True,12.0,202,0
2754,1257969,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,12.0,35,19
2754,1257970,ENGENHARIA AMBIENTAL E SANITÁRIA,0712E01,Presencial,True,12.0,24,0
2754,1284875,ODONTOLOGIA,0911O01,Presencial,True,12.0,127,0
2754,1304124,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,12.0,48,0
2754,1322316,ARQUITETURA E URBANISMO,0731A02,Presencial,True,12.0,36,0
2754,1364107,NUTRIÇÃO,0915N01,Presencial,True,12.0,127,0
2754,1386003,DIREITO,0421D01,Presencial,True,12.0,204,0
2755,58980,ADMINISTRAÇÃO,0413A01,Presencial,True,11.0,135,40
2755,58987,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,11.0,69,24
2755,67597,DESIGN DE MODA,0212M01,Presencial,True,11.0,77,10
2755,67785,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,True,11.0,56,3
2755,91145,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,11.0,19,5
2755,1046462,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,11.0,74,10
2755,1104348,ARQUITETURA E URBANISMO,0731A02,Presencial,True,11.0,66,9
2755,1104887,ENGENHARIA CIVIL,0732E01,Presencial,True,11.0,104,21
2755,1205004,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,11.0,72,6
2755,1205064,ENGENHARIA MECÂNICA,0715E02,Presencial,True,11.0,49,0
2755,1259220,ENGENHARIA QUÍMICA,0711E05,Presencial,True,11.0,17,0
2755,1441981,PSICOLOGIA,0313P01,Presencial,True,11.0,25,0
2755,1441982,ENFERMAGEM,0913E01,Presencial,True,11.0,98,0
2756,56021,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,True,9.0,18,8
2756,56022,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,244,24
2756,1119043,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,9.0,236,16
2756,1280559,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,107,0
2756,1280608,PEDAGOGIA,0113P01,Presencial,True,9.0,315,72
2756,1303470,ARQUITETURA E URBANISMO,0731A02,Presencial,True,9.0,56,0
2756,1303471,ENGENHARIA CIVIL,0732E01,Presencial,True,9.0,48,0
2756,1330316,ENFERMAGEM,0913E01,Presencial,True,9.0,497,0
2756,1330330,FARMÁCIA,0916F01,Presencial,True,9.0,261,0
2756,1330333,FISIOTERAPIA,0915F01,Presencial,True,9.0,179,0
2756,1330334,PSICOLOGIA,0313P01,Presencial,True,9.0,246,0
2756,1364401,NUTRIÇÃO,0915N01,Presencial,True,9.0,79,0
2756,1364402,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,9.0,33,0
2756,1364693,ENGENHARIA MECÂNICA,0715E02,Presencial,True,9.0,12,0
2763,64800,ADMINISTRAÇÃO,0413A01,Presencial,True,10.0,59,11
2763,64811,PEDAGOGIA,0113P01,Presencial,True,9.0,53,9
2763,107028,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,10.0,0,0
2763,1349547,AGRONOMIA,0811A04,Presencial,True,8.0,49,0
2763,5000989,DIREITO,0421D01,Presencial,True,10.0,100,30
2766,67470,ADMINISTRAÇÃO,0413A01,Presencial,True,6.0,77,14
2766,105970,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,6.0,75,25
2766,110464,REDES DE COMPUTADORES,0612R01,Presencial,True,6.0,0,0
2766,117519,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,6.0,98,38
2766,1077549,ENGENHARIA CIVIL,0732E01,Presencial,True,6.0,328,92
2766,1139935,ARQUITETURA E URBANISMO,0731A02,Presencial,True,6.0,236,57
2766,1173317,MEDICINA VETERINÁRIA,0841M01,Presencial,True,6.0,168,0
2766,1193781,ENGENHARIA MECÂNICA,0715E02,Presencial,True,5.0,237,61
2766,1259100,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,6.0,136,34
2766,1259376,ENGENHARIA AMBIENTAL E SANITÁRIA,0712E02,Presencial,True,5.0,28,21
2766,1300313,ODONTOLOGIA,0911O01,Presencial,True,6.0,173,0
2766,1303582,AGRONOMIA,0811A04,Presencial,True,6.0,50,0
2766,1304795,ENGENHARIA QUÍMICA,0711E05,Presencial,True,6.0,37,0
2766,1352112,PSICOLOGIA,0313P01,Presencial,True,6.0,27,0
2766,1386120,DIREITO,0421D01,Presencial,True,5.0,54,0
2766,1389145,PROCESSOS GERENCIAIS,0413G05,A distância,True,6.0,78,0
2770,73911,ADMINISTRAÇÃO,0413A01,Presencial,True,10.0,432,101
2770,114342,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,10.0,437,110
2770,121158,ENFERMAGEM,0913E01,Presencial,True,10.0,405,72
2770,1100615,FARMÁCIA,0916F01,Presencial,True,10.0,435,60
2770,1257954,PEDAGOGIA,0113P01,Presencial,True,10.0,331,71
2770,1257955,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,10.0,168,8
2770,1257956,ENGENHARIA CIVIL,0732E01,Presencial,True,10.0,282,0
2770,1285134,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,10.0,141,12
2770,1285135,SERVIÇO SOCIAL,0923S01,Presencial,True,10.0,227,64
2770,1322576,ESTÉTICA E COSMÉTICA,1012E01,Presencial,True,10.0,133,30
2770,1385562,DIREITO,0421D01,Presencial,True,10.0,103,0
2770,1405178,PSICOLOGIA,0313P01,Presencial,True,10.0,63,0
2771,56058,ADMINISTRAÇÃO,0413A01,Presencial,True,7.0,213,21
2771,56163,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,7.0,211,17
2771,104436,DIREITO,0421D01,Presencial,True,7.0,857,104
2771,109286,NUTRIÇÃO,0915N01,Presencial,True,7.0,264,11
2771,109288,ENFERMAGEM,0913E01,Presencial,True,7.0,274,31
2771,1165467,ODONTOLOGIA,0911O01,Presencial,True,7.0,529,89
2771,1285218,ENGENHARIA CIVIL,0732E01,Presencial,True,7.0,145,0
2771,5000982,PSICOLOGIA,0313P01,Presencial,True,7.0,419,51
2773,56069,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,180,41
2773,56071,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,178,40
2773,57981,LETRAS,0115L13,Presencial,True,9.0,63,21
2773,72915,GESTÃO AMBIENTAL,0712G01,Presencial,True,9.0,15,5
2773,74406,REDES DE COMPUTADORES,0612R01,Presencial,True,9.0,57,12
2773,82358,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,True,9.0,108,50
2773,85086,FISIOTERAPIA,0915F01,Presencial,True,9.0,468,61
2773,95998,DIREITO,0421D01,Presencial,True,9.0,1264,150
2773,100118,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,153,54
2773,100120,ENFERMAGEM,0913E01,Presencial,True,9.0,769,129
2773,104528,PSICOLOGIA,0313P01,Presencial,True,9.0,603,204
2773,104538,ODONTOLOGIA,0911O01,Presencial,True,9.0,744,101
2773,117226,ARQUITETURA E URBANISMO,0731A02,Presencial,True,9.0,367,46
2773,1200066,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,9.0,121,25
2773,1259768,LOGÍSTICA,0413L01,Presencial,True,9.0,14,8
2773,1284139,ENGENHARIA AMBIENTAL,0712E01,Presencial,True,9.0,27,0
2773,1284140,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,9.0,160,0
2773,1284186,RADIOLOGIA,0914R01,Presencial,True,9.0,121,6
2773,1284188,ENGENHARIA MECÂNICA,0715E02,Presencial,True,9.0,98,0
2773,1284293,ENGENHARIA CIVIL,0732E01,Presencial,True,9.0,181,0
2773,1300267,FARMÁCIA,0916F01,Presencial,True,9.0,290,0
2773,1300279,PEDAGOGIA,0113P01,Presencial,True,9.0,78,0
2773,1300284,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,True,9.0,78,0
2773,1300287,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,9.0,122,8
2773,1300289,BIOMEDICINA,0914B01,Presencial,True,9.0,211,0
2773,1300293,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,9.0,84,18
2774,4389,PEDAGOGIA,0113P01,Presencial,True,12.0,142,3
2774,21231,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,12.0,193,53
2774,21257,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,12.0,210,43
2774,21285,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,290,56
2774,47613,ENFERMAGEM,0114E05,Presencial,True,12.0,24,22
2774,47615,FISIOTERAPIA,0915F01,Presencial,True,12.0,213,64
2774,58128,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,12.0,46,5
2774,68903,DIREITO,0421D01,Presencial,True,12.0,473,43
2774,71305,SISTEMA DE INFORMAÇÃO,0615S02,Presencial,True,12.0,193,35
2774,74426,PSICOLOGIA,0313P01,Presencial,True,12.0,292,61
2774,347613,ENFERMAGEM,0913E01,Presencial,True,12.0,199,35
2774,1106439,NUTRIÇÃO,0915N01,Presencial,True,12.0,139,37
2774,1117922,DESIGN GRÁFICO,0211D01,Presencial,True,12.0,78,26
2774,1179345,ENGENHARIA AGRONÔMICA,0811A04,Presencial,True,12.0,312,51
2774,1202244,ENGENHARIA CIVIL,0732E01,Presencial,True,12.0,278,52
2774,1202246,ESTÉTICA E COSMÉTICA,1012E01,Presencial,True,12.0,139,41
2774,1202247,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,12.0,162,36
2774,1278625,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,12.0,91,16
2775,17313,DIREITO,0421D01,Presencial,True,4.0,306,41
2775,18281,ADMINISTRAÇÃO,0413A01,Presencial,True,5.0,93,10
2775,1351681,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,4.0,78,0
2779,1058916,ADMINISTRAÇÃO,0413A01,Presencial,True,4.0,38,0
2779,1058919,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,4.0,79,16
2779,1099321,PEDAGOGIA,0113P01,Presencial,True,8.0,56,4
2779,1204491,ENGENHARIA CIVIL,0732E01,Presencial,True,4.0,121,47
2779,1204603,ENGENHARIA AMBIENTAL,0712E01,Presencial,True,5.0,13,7
2779,1258433,ENFERMAGEM,0913E01,Presencial,True,4.0,84,0
2779,1300291,PSICOLOGIA,0313P01,Presencial,True,5.0,65,0
2779,1304882,FARMÁCIA,0916F01,Presencial,True,5.0,95,0
2779,1439298,DIREITO,0421D01,Presencial,True,4.0,63,0
2783,56158,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,2.0,98,19
2783,57052,MARKETING,0414M01,Presencial,True,3.0,62,19
2783,83182,REDES DE COMPUTADORES,0612R01,Presencial,True,3.0,126,17
2783,114570,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,0612G01,Presencial,True,3.0,2,0
2783,1136410,GESTÃO FINANCEIRA,0412G01,Presencial,True,2.0,0,0
2783,1136942,ADMINISTRAÇÃO,0413A01,Presencial,True,3.0,137,18
2783,1173440,SERVIÇO SOCIAL,0923S01,Presencial,True,3.0,91,21
2783,1284582,PEDAGOGIA,0113P01,Presencial,True,3.0,74,0
2787,67989,ENFERMAGEM,0913E01,Presencial,True,4.0,168,28
2787,91175,BIOMEDICINA,0914B01,Presencial,True,2.0,188,41
2787,99767,FARMÁCIA,0916F01,Presencial,True,2.0,122,20
2787,1045443,PSICOLOGIA,0313P01,Presencial,True,1.0,326,61
2787,1192237,MEDICINA,0912M01,Presencial,True,1.0,538,0
2791,79552,AGRONOMIA,0811A04,Presencial,True,9.0,430,67
2791,79554,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,9.0,63,14
2791,80358,ARQUITETURA E URBANISMO,0731A02,Presencial,True,9.0,160,24
2791,1108440,PEDAGOGIA,0113P01,Presencial,True,9.0,76,9
2791,1258890,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,9.0,40,0
2791,1330496,ENGENHARIA MECÂNICA,0715E02,Presencial,True,9.0,33,0
2793,1117303,PROCESSOS GERENCIAIS,0413G05,Presencial,True,3.0,8,0
2794,68944,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,60,32
2794,68947,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,49,18
2794,92155,DIREITO,0421D01,Presencial,True,9.0,591,39
2794,100010,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,60,22
2794,100880,PSICOLOGIA,0313P01,Presencial,True,9.0,556,143
2794,101818,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,9.0,98,17
2794,102638,AGRONEGÓCIO,0413G09,Presencial,True,9.0,53,5
2794,104051,ENFERMAGEM,0913E01,Presencial,True,9.0,347,20
2794,1182944,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,9.0,104,32
2794,1182945,ENGENHARIA CIVIL,0732E01,Presencial,True,9.0,295,66
2794,1322401,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,9.0,149,0
2794,1322402,FISIOTERAPIA,0915F01,Presencial,True,9.0,429,0
2794,1322403,ODONTOLOGIA,0911O01,Presencial,True,9.0,232,0
2794,1330475,FARMÁCIA,0916F01,Presencial,True,9.0,230,0
2794,1404781,NUTRIÇÃO,0915N01,Presencial,True,9.0,196,0
2794,1453735,BIOMEDICINA,0914B01,Presencial,True,9.0,30,0
2796,74132,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,40,8
2796,104554,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,10.0,64,4
2796,1106336,PEDAGOGIA,0113P01,Presencial,True,10.0,51,4
2796,1107149,AGRONEGÓCIO,0811A03,Presencial,True,10.0,16,1
2796,1107150,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,10.0,12,3
2796,1120519,GESTÃO AMBIENTAL,0712G01,Presencial,True,10.0,4,1
2796,1128540,GESTÃO HOSPITALAR,0413G11,Presencial,True,10.0,1,1
2796,1179866,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,9.0,24,15
2796,1180086,ENGENHARIA CIVIL,0732E01,Presencial,True,10.0,121,45
2796,1183197,DIREITO,0421D01,Presencial,True,10.0,226,1
2796,1261134,ENFERMAGEM,0913E01,Presencial,True,10.0,91,0
2796,1261135,FARMÁCIA,0916F01,Presencial,True,10.0,72,0
2796,1304777,PSICOLOGIA,0313P01,Presencial,True,10.0,109,0
2796,1305320,ENGENHARIA AMBIENTAL E SANITÁRIA,0712E02,Presencial,True,10.0,5,0
2796,1332330,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,12.0,12,0
2799,79956,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,48,11
2799,79960,PEDAGOGIA,0113P01,Presencial,True,12.0,82,16
2799,95978,DIREITO,0421D01,Presencial,True,12.0,145,22
2799,1059442,GESTÃO DA PRODUÇÃO INDUSTRIAL,0413G01,Presencial,True,12.0,15,1
2805,73566,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,2.0,60,16
2805,73568,ADMINISTRAÇÃO,0413A01,Presencial,True,2.0,84,14
2805,73571,PEDAGOGIA,0113P01,Presencial,True,2.0,74,15
2806,100170,TEOLOGIA,0221T01,Presencial,True,5.0,95,3
2808,86440,SERVIÇO SOCIAL,0923S01,Presencial,True,10.0,9,9
2808,1351912,PEDAGOGIA,0113P01,A distância,True,10.0,4,0
2808,1351913,PROCESSOS GERENCIAIS,0413G05,A distância,True,10.0,5,0
2811,85771,JORNALISMO,0321J01,Presencial,True,2.0,189,43
2811,85772,RELAÇÕES PÚBLICAS,0414R01,Presencial,True,2.0,256,67
2811,85773,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,2.0,170,32
2811,85774,"RÁDIO, TV E INTERNET",0321R01,Presencial,True,2.0,208,29
2811,1105840,FILOSOFIA,0223F01,Presencial,True,2.0,39,6
2811,1163366,PRODUÇÃO MULTIMÍDIA,0211P05,Presencial,True,2.0,50,14
2811,1165863,FILOSOFIA,0114F01,Presencial,True,2.0,67,8
2811,1182279,FOTOGRAFIA,0211F01,Presencial,True,2.0,31,15
2811,1257996,PRODUÇÃO AUDIOVISUAL,0211P01,Presencial,True,2.0,173,48
2814,67486,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,177,24
2814,88064,PEDAGOGIA,0113P01,Presencial,True,9.0,233,52
2814,100714,DIREITO,0421D01,Presencial,True,9.0,481,78
2814,1150202,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,9.0,71,14
2814,1157263,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,143,19
2814,1158018,ENFERMAGEM,0913E01,Presencial,True,9.0,183,26
2814,1200083,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,9.0,120,15
2821,86672,FILOSOFIA,0223F01,Presencial,True,12.0,19,17
2821,1158618,DIREITO,0421D01,Presencial,True,12.0,271,0
2826,67645,ADMINISTRAÇÃO,0413A01,Presencial,True,3.0,19,10
2826,67647,ENFERMAGEM,0913E01,Presencial,True,11.0,217,35
2826,80824,NUTRIÇÃO,0915N01,Presencial,True,6.0,71,6
2826,81068,FONOAUDIOLOGIA,0915F02,Presencial,True,11.0,60,6
2827,74284,TEOLOGIA,0221T01,Presencial,True,9.0,177,60
2827,100582,PEDAGOGIA,0113P01,Presencial,True,9.0,554,80
2827,1135011,SERVIÇO SOCIAL,0923S01,Presencial,True,10.0,264,158
2831,88028,ADMINISTRAÇÃO,0413A01,Presencial,True,2.0,147,23
2831,88030,PEDAGOGIA,0113P01,Presencial,True,2.0,162,26
2832,80234,PEDAGOGIA,0113P01,Presencial,True,2.0,190,67
2832,1153535,SERVIÇO SOCIAL,0923S01,Presencial,True,10.0,77,45
2832,1311074,ADMINISTRAÇÃO,0413A01,A distância,True,2.0,482,0
2832,1311089,PEDAGOGIA,0113P01,A distância,True,2.0,3007,0
2832,1365560,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,10.0,83,0
2832,1365561,ENFERMAGEM,0913E01,Presencial,True,10.0,53,0
2835,63496,ADMINISTRAÇÃO,0413A01,Presencial,True,2.0,475,103
2835,63508,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,2.0,355,82
2835,63510,COMUNICAÇÃO SOCIAL - JORNALISMO,0321J01,Presencial,True,2.0,406,77
2835,63512,TURISMO,1015T01,Presencial,True,2.0,45,15
2835,66203,DIREITO,0421D01,Presencial,True,2.0,1596,339
2835,68587,BIOMEDICINA,0914B01,Presencial,True,2.0,315,70
2835,74310,NUTRIÇÃO,0915N01,Presencial,True,2.0,684,146
2835,74312,FISIOTERAPIA,0915F01,Presencial,True,2.0,734,129
2835,74315,ENFERMAGEM,0913E01,Presencial,True,2.0,980,157
2835,74317,FARMÁCIA,0916F01,Presencial,True,2.0,695,153
2835,80330,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,2.0,593,97
2835,80333,ENGENHARIA DE TELECOMUNICAÇÕES,0714E07,Presencial,True,2.0,11,3
2835,80335,ENGENHARIA AMBIENTAL E SANITÁRIA,0712E02,Presencial,True,2.0,83,22
2835,81046,PSICOLOGIA,0313P01,Presencial,True,2.0,715,172
2835,91509,REDES DE COMPUTADORES,0612R01,Presencial,True,2.0,5,1
2835,94762,SISTEMA DE INFORMAÇÃO,0615S02,Presencial,True,2.0,55,23
2835,94766,ARQUITETURA E URBANISMO,0731A02,Presencial,True,2.0,701,151
2835,94775,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,2.0,197,48
2835,95003,GESTÃO DA QUALIDADE,0413G02,Presencial,True,2.0,12,4
2835,95075,GESTÃO FINANCEIRA,0412G01,Presencial,True,2.0,1,1
2835,95077,RADIOLOGIA,0914R01,Presencial,True,2.0,8,4
2835,95081,GASTRONOMIA,1013G01,Presencial,True,2.0,149,28
2835,1108786,MEDICINA,0912M01,Presencial,True,2.0,1208,121
2835,1109599,ADMINISTRAÇÃO,0413A01,A distância,True,2.0,870,30
2835,1130259,LOGÍSTICA,0413L01,Presencial,True,2.0,4,2
2835,1136511,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,2.0,198,32
2835,1137898,ENGENHARIA CIVIL,0732E01,Presencial,True,2.0,1045,327
2835,1137922,ENGENHARIA QUÍMICA,0711E05,Presencial,True,2.0,127,34
2835,1137923,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,2.0,244,37
2835,1137925,ENGENHARIA MECÂNICA,0715E02,Presencial,True,2.0,360,58
2835,1139341,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,2.0,5,3
2835,1150906,DESIGN DE INTERIORES,0212D03,Presencial,True,2.0,69,20
2835,1202388,SERVIÇO SOCIAL,0923S01,Presencial,True,2.0,98,40
2835,1205557,MEDICINA VETERINÁRIA,0841M01,Presencial,True,2.0,289,41
2835,1205700,CIÊNCIAS AERONÁUTICAS,1041C01,Presencial,True,2.0,93,16
2835,1276208,ESTÉTICA E COSMÉTICA,1012E01,Presencial,True,2.0,199,12
2835,1279306,NUTRIÇÃO,0915N01,Presencial,True,2.0,22,6
2835,1280880,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,True,2.0,77,10
2835,1283631,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,True,2.0,53,0
2835,1290918,FOTOGRAFIA,0211F01,Presencial,True,2.0,66,17
2835,1304538,GESTÃO DA QUALIDADE,0413G02,A distância,True,2.0,180,3
2835,1306689,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,True,2.0,244,17
2835,1313389,CIÊNCIAS CONTÁBEIS,0411C01,A distância,True,2.0,758,32
2835,1313392,ENGENHARIA CIVIL,0732E01,A distância,True,2.0,787,62
